investmentwatchblog.com,86356,721240,196,2.3,72.49,41.39,38.37,13.61,4.44,2.12,0.07
journal-neo.org,210412,202290,138,2.68,45.93,68.83,9.96,9.6,8.81,2.8,0
katehon.com,404477,86430,70,2.51,73.63,41.58,2.38,49.53,5.76,0.76,0
lewrockwell.com,46125,1320000,288,3.03,45.3,72.32,8.07,9.5,8.01,2.04,0.05
libertyunyielding.com,351723,127860,53,1.66,71.13,21.67,55.51,12.5,5.43,4.77,0.12
lifenews.com,79986,972050,35,1.21,87.51,22.6,11.76,7.21,56.26,2.18,0
moonofalabama.org,110996,565990,122,2.18,62.65,76.73,8.71,7.23,6.17,1.16,0
off-guardian.org,46004,1520000,136,1.96,63.27,45.94,19.24,7.38,25.65,1.74,0.05
oftwominds.com,416149,120400,80,1.44,82.02,79.44,13.4,5.25,1.91,0,0
orientalreview.org,188708,281830,89,1.72,76,33.13,13.22,12.38,39.29,1.98,0
palmerreport.com,19518,4190000.0000000005,351,3.07,39.42,55.87,1.72,7.78,34.13,0.36,0.13
patriotpost.us,76862,830360,196,2.38,53.21,64.17,5.68,7.04,21.12,1.99,0
paulcraigroberts.org,196898,272780,119,1.92,62.25,75.55,6.59,8.79,5.38,3.69,0
pravda.ru,8893,9450000,53,1.49,81.88,52.26,22.19,21.95,2.68,0.9,0.03
pravdareport.com,286932,155310,111,2.02,63.43,75.17,4.03,17.41,3.39,0,0
presstv.com,10892,7540000,312,2.26,64.67,67.56,3.95,19.11,7.96,1.38,0.05
projectveritas.com,321011,128240.00000000001,106,2.15,61.76,47.5,2.36,37.44,12.42,0.27,0
redstatewatcher.com,90677,989390,298,2.63,36.87,97.65,0.15,0.48,1.69,0.02,0.01
rightwingnews.com,371623,84420,237,3.82,57.91,70.04,0.99,24.4,3.68,0.88,0
russia-insider.com,156213,366590,146,1.84,65.14,78.39,5.14,4.93,11.34,0.2,0
sputniknews.com,916,65950000,160,2.24,61.8,47.82,5.85,33.24,11.91,0.92,0.26
thefederalistpapers.org,118033,603760,65,1.37,80.06,28.95,6.68,14.31,49.93,0.14,0
thegatewaypundit.com,4463,16600000.000000002,216,2.08,47.95,66.75,14.47,5.79,12.33,0.63,0.02
thenewamerican.com,110876,608250,69,1.47,81.98,38.52,15.72,16.65,28.3,0.81,0
truepundit.com,55854,1210000,87,1.95,76.94,39.4,16.11,4.13,39.99,0.37,0
truthandaction.org,489205,77660,94,1.85,60.07,39.99,0.36,40.51,19.14,0,0
unclesamsmisguidedchildren.com,307470,141910,22,1.93,82.8,20.61,0.34,23.19,55.03,0,0.83
unz.com,35327,1960000,233,2.51,52.85,61.79,11.52,18.23,7.8,0.65,0
USAWatchdog.com,197384,288410,90,1.71,60.62,71.34,9.46,11.69,5.66,1.85,0
uschronicle.com,387875,134950,82,1.31,83.93,7.46,0.03,0,92.51,0,0
vdare.com,103793,590210,745,3.26,38.32,59.38,8.34,11.88,20.26,0.14,0
veteranstoday.com,61563,997790,164,2.6,61.19,68.25,7.8,17.74,4.64,1.43,0.14
westernjournalism.com,160565,460240,170,1.22,80.91,95.68,1.17,0.49,0,2.66,0
wnd.com,15054,4930000,185,2.2,59.51,60.97,14.23,3.18,20.36,1.24,0.01
bipartisanreport.com,132601,415920,140,2.4,68.02,9.81,3.49,11.69,71.49,3.43,0.09
blacklistednews.com,81486,783200,143,1.99,64.01,64,8.26,4.02,23.02,0.71,0
breaking911.com,87501,904220,35,1.2,89.07,20.57,6.44,1.21,71.47,0.31,0
educateinspirechange.org/health,356926,142730,21,1.31,83.69,19.75,1.34,13.99,61.69,0,3.23
elitereaders.com,82856,822110,45,1.53,77.24,9.73,1.59,65.37,23.27,0.04,0
lifesitenews.com,20418,3680000,121,1.93,65.96,35.36,14.49,16.42,32.41,1.25,0.06
lifezette.com,112057,540640,95,1.9,75.41,55.08,12.96,5.12,23.76,3.08,0
lovethispic.com,37926,1580000,90,2.57,59.03,19.06,1.38,65.83,13.5,0.18,0.05
occupydemocrats.com,112776,642000,69,1.34,84.78,18.83,3.2,3.6,72.33,1.79,0.24
politicususa.com,41162,1980000,117,1.81,69.81,44.65,11.72,10.46,32.92,0.21,0.06
remedydaily.com,26065,2590000,155,2.23,60.85,20.92,0.69,2.63,75.53,0,0.23
TrueActivist.com,77194,424870,157,6.79,54.14,17.63,0.59,71.81,8.28,1.7,0
twitchy.com,11919,7890000,258,2.8,59.23,54,27.3,4.02,13.61,1.03,0.04
yournewswire.com,613278,58470,2,1.75,62.26,57.72,9.66,23.16,9.46,0,0
21stcenturywire.com,228060,220200,85,1.82,69.87,46.04,6.71,14.25,33,0,0
abeldanger.net,220495,222640,109,1.87,71.07,16.4,0.18,82.28,0.95,0,0.19
abovetopsecret.com,22320,2320000,729,6.2,33.87,67.96,0.42,25.97,4.74,0.91,0
activistpost.com,107755,543840,96,2.04,73.64,56.87,9.7,6.85,25.65,0.85,0.09
Alt-Market.com,260719,198710,111,1.65,76.97,82.8,10.22,5.09,1.89,0,0
awarenessact.com,112279,622190,40,1.32,83.13,13.21,1.29,2.76,82.22,0,0.52
canadafreepress.com,163577,355870,194,1.72,64.75,62.7,19.82,7.96,8.13,1.34,0.05
corbettreport.com,120091,490810,142,2.04,63.4,60.01,4.03,16.04,18.3,1.63,0
corbettreport.com,120091,490810,142,2.04,63.4,60.01,4.03,16.04,18.3,1.63,0
dailyoccupation.com,88225,575940,16,1.1,90.87,54.19,7.12,6.19,13.05,0,19.46
davidwolfe.com,254709,207970,36,1.42,77.22,24.11,1.18,65.68,9.04,0,0
dcclothesline.com,318861,151140,108,1.69,69.03,46.99,31.08,5.31,11.66,4.96,0
educate-yourself.org,373019,105430,122,2.17,73.86,43.83,4.15,38.15,13.29,0,0.58
endoftheamericandream.com,186405,319770,40,1.42,80.42,79.48,12.8,2.09,4.56,1.07,0
fellowshipoftheminds.com,547314,69430,61,1.72,80.45,43.08,35.1,17.56,3.36,0.9,0
freedomoutpost.com,433849,106460,69,1.37,71.89,44.07,11.12,17.34,15.73,11.74,0
fromthetrenchesworldreport.com,397655,96450,148,2.42,53.43,60.9,9.87,27.11,0.84,1.27,0
gaia.com,11770,6070000,225,2.5,64.25,49.92,0.99,31.09,15.8,1.38,0.82
globalresearch.ca,18921,4350000,138,1.73,74.28,34.62,5.95,37.76,20.62,1.05,0.01
godlikeproductions.com,12051,4460000,674,8.26,24.82,83.63,0.71,11.14,3.73,0.78,0.01
henrymakow.com,143140,441690,101,1.63,75.46,62.71,18.81,7.73,8.6,2,0.14
humansarefree.com,115494,466730,151,2.43,64.29,71.17,4.51,5.38,16.16,2.63,0.15
informationclearinghouse.info,137200,398980,232,2.22,57.43,81.75,1.3,10.24,4.49,2.22,0
infowars.com,7118,10980000,200,2.31,54.99,72.69,9.01,14.44,2.86,0.99,0.01
intellihub.com,115885,535190,64,1.67,71.37,59.41,14.02,8.88,17.69,0,0
jesus-is-savior.com,145643,299290,171,3.52,70.75,24.02,2.11,71.31,2.5,0.06,0
jihadwatch.org,95701,641070,136,2.02,65.39,57.35,10.31,5.82,23.88,2.61,0.04
neonnettle.com,112842,490900,135,1.54,85.45,42.27,15.25,8.09,29.43,4.93,0.02
newstarget.com,325497,137550,99,1.81,66.72,60.19,20.39,2.21,8.58,8.63,0
NoMoreFakeNews.com,136364,389780,89,2.17,57.32,51.61,16.13,15.13,15.54,1.53,0.06
nowtheendbegins.com,52229,1420000,114,1.9,71.66,56.66,5.97,11.22,25.05,1.09,0.01
OffGridSurvival.com,255440,213140,53,1.4,82.14,30.39,3.96,42.05,23.34,0.25,0
prisonplanet.com,100628,622430,111,2.01,60.98,85.53,2.27,11.1,0.65,0.44,0
prisonplanet.com,100628,622430,111,2.01,60.98,85.53,2.27,11.1,0.65,0.44,0
rense.com,71016,1160000,99,1.47,79.85,80.8,1.32,15.87,1.79,0.17,0.05
rumormillnews.com,68943,917630,370,4.46,35.72,90.3,4.75,1.9,2.81,0.23,0
shoebat.com,462187,77530,118,2.26,62.64,57.94,5.05,28.01,9,0,0
SilverDoctors.com,79714,1030000,147,1.96,61.11,86.49,1.91,9.29,1.67,0.64,0
thedailysheeple.com,585493,76650,43,1.3,82.32,88.39,2.5,7.81,1.3,0,0
theeconomiccollapseblog.com,145688,436130,74,1.61,67.61,89,2.47,5.35,3.11,0.07,0
themindunleashed.com,61070,1270000,44,1.39,85.17,21.92,4.3,4.02,68.91,0.82,0.02
thephaser.com,349693,167360,127,1.65,73.6,58.67,2.35,17.06,20.54,1.38,0
thepoliticalinsider.com,55933,1500000,87,1.43,78.11,31.11,34.62,3,23.73,7.51,0.02
ufoholic.com,792124,316160,72,1.47,72.06,5.2,1.2,9.35,84.24,0,0
whatdoesitmean.com,66718,1060000,165,2.01,53.44,81.86,0.82,12.45,4,0.86,0.01
whatreallyhappened.com,180375,371460,117,1.47,79.12,91.96,0.29,7.1,0.61,0.04,0
whowhatwhy.org,507584,86310,71,1.51,77.89,53.23,3.84,34.86,7.28,0.79,0
wikispooks.com,238313,154910,182,3.2,66.54,20.46,4.19,72.16,2.89,0.3,0
worldtruth.tv,176426,312820,85,1.85,68.61,53.75,3.47,6.02,36.37,0.39,0
X22Report.com,146157,433100,119,1.75,64.54,65.13,1.81,7.26,23.09,2.71,0
zerohedge.com,1713,40390000,354,3.12,46.4,79.57,7.77,4.86,6.16,1.61,0.02
beforeitsnews.com,19457,3580000,362,3.54,39.68,81.32,3.13,6.94,6.77,1.82,0.02
cannasos.com,130173,431030,142,1.97,72.48,22.74,0.24,76.44,0.58,0,0
clashdaily.com,178556,285410,140,2.11,57.63,56.16,26.17,3.39,10.92,3.33,0.04
coed.com,118768,345620,53,3.77,71.61,40.65,5.9,49.45,1.82,1.73,0.45
conservativedailypost.com,171363,349110,80,1.77,73.43,36.42,3.62,10.8,45.98,3.19,0
dailyheadlines.com,460960,102000,77,1.38,76.99,81.25,0.05,1.37,15.2,2.13,0
dailyheadlines.net,437207,110030,90,1.48,67.23,93.13,0.26,0.31,4.87,1.42,0
empirenews.net,707025,57660,23,1.21,84.52,22.73,2.91,58.93,15.42,0,0
empirenews.net,707025,57660,23,1.21,84.52,22.73,2.91,58.93,15.42,0,0
fakingnews.com,186502,327400,40,1.32,86.21,27.03,0.58,31.57,40.82,0,0
madworldnews.com,273024,198610,60,1.36,83.86,21.68,6.04,21.75,49.89,0.14,0.5
mediamass.net,31412,2550000,38,1.43,80.05,6.2,0.96,91.84,0.96,0,0.04
newswithviews.com,322161,146100,139,1.62,72.6,51.41,28.9,11.59,5.86,2.23,0
onepoliticalplaza.com,139249,243490,1210,12,23.3,75.45,2.3,21.15,1.1,0,0
teaparty.org,119884,531360,140,1.93,70.62,76.62,1.58,6.94,8.72,6.14,0
thecommonsenseshow.com,88552,706530,155,2.15,70.6,55.14,28.62,13.64,1.95,0.66,0
therightscoop.com,69541,1220000,139,1.72,62.98,65.79,16.41,3.16,13.21,1.41,0.02
thetruthseeker.co.uk,192906,204570,343,3.54,39.42,83.6,2.87,8.51,4.21,0.71,0.09
threepercenternation.com,330741,147960,74,1.46,74.72,89.72,1.65,0.45,6.52,1.66,0
vigilantcitizen.com,54839,1210000,163,2.04,63.39,53.87,7.99,20.41,16.64,0.9,0.18
weeklyworldnews.com,578221,68310,35,1.48,77.4,35.26,2.06,57.46,5.22,0,0
actforamerica.org/news,483068,74600,65,2.08,64.08,63.85,1.06,3.99,27.74,3.36,0
adflegal.org/media,245239,203560,54,1.68,68.85,42.31,5.54,22.77,27.23,1.72,0.43
amren.com,74359,786470,355,3.19,37.16,71.12,6.67,17.75,4.32,0.14,0
amren.com,74359,786470,355,3.19,37.16,71.12,6.67,17.75,4.32,0.14,0
barenakedislam.com,224590,211930,127,2.1,59.95,56.75,22.6,7.04,12.92,0.68,0
darkmoon.me,574278,52440,210,2.74,51.59,66.72,4.03,26.64,1.86,0.75,0
EUTimes.net,372532,122170,39,1.53,77.96,53.45,4.97,26.83,14.75,0,0
gatesofvienna.net,465729,75820,284,2.35,42.73,64.22,11.26,17.01,7.17,0.33,0
ihr.org,697866,51340,46,1.65,80.62,50.8,6.88,40.04,2.28,0,0
nationalvanguard.org,396303,100960,175,2.18,63.17,50.49,6.31,32.89,9.18,1.14,0
returnofkings.com,241523,178800,134,2.29,66.04,39.1,2.55,50.55,7.69,0.08,0.03
therightstuff.biz,113285,588060,138,2.59,54.21,75.99,2.18,1.04,16.05,4.67,0.06
ancient-code.com,206280,284760,43,1.33,82.12,23.6,4.59,59.8,12.02,0,0
collective-evolution.com,75614,956640,58,1.5,78.55,38.92,6.14,18.42,34.66,1.86,0
consciouslifenews.com,483715,85940,51,1.55,68.2,45.84,2.55,49.47,1.28,0.85,0
foodbabe.com,283818,178030,38,1.47,79.05,24.43,2.1,64.79,7.79,0.89,0
galacticconnection.com,1830222,NaN,16,1.45,60.4,78.47,2.33,6.06,13.14,0,0
geoengineeringwatch.org,569617,66010,93,1.77,68.42,46.28,5.23,24.71,22.7,1.08,0
GreenMedInfo.com,94636,707130,148,3.2,0.19,73.52,3.54,6.47,9.01,7.44,0.02
healthimpactnews.com,234060,234800,36,1.43,75.83,69.81,10.4,5.03,11.06,3.69,0
healthnutnews.com,400370,114360,58,1.5,78.13,27.56,4.33,10.19,54.98,2.94,0
healthy-holistic-living.com,168179,379490,18,1.27,84.27,16.92,1.63,4.32,76.85,0.27,0
icr.org,143692,402250,68,1.75,74.52,35.71,1.18,58.69,4.01,0.41,0
in5d.com,290317,174990,140,1.63,73.76,43.84,1.66,44.5,9.39,0.61,0
naturalblaze.com,339373,145440,51,1.48,74.47,64.2,5.61,8.25,21.94,0,0
naturalnews.com,19676,3460000,145,2.58,63.71,69.08,13.54,5.3,4.16,7.92,0.01
realfarmacy.com,260871,206050,34,1.39,81.56,26.34,2.59,13.27,57.79,0.02,0
thetruthaboutcancer.com,290864,156260,84,1.89,70.89,64.22,9.22,10.02,10.25,6.27,0
wakingtimes.com,130889,440680,68,1.94,73.53,47.91,6.7,7.31,37.35,0.73,0
whydontyoutrythis.com,653331,60720,19,1.35,77.77,15.12,2.5,7.7,74.68,0,0
advocate.com,25167,1970000,75,4.05,64.79,25.51,5.78,52.05,16.02,0.2,0.42
alternet.org,21837,3840000,210,2.08,55.17,57.6,4.5,16.72,18.6,2.45,0.12
americanprogress.org,76105,1010000,52,1.29,86.17,20.25,4.18,72.54,2.39,0.59,0.05
attn.com,209323,277180,16,1.33,78,11.58,0.89,85.78,1.43,0.32,0
baptistnews.com,501881,69090,92,2.18,47.92,34.07,3.03,45.53,17.37,0,0
breitbart.com,1108,70170000,216,2.24,56.47,71.98,11.63,7.02,8.52,0.83,0.02
cato.org/blog,78235,882650,57,1.55,80.86,22.59,6.24,64.92,5.89,0.36,0
city-journal.org,67650,1200000,42,1.22,88.45,35.53,21.66,31.2,11.27,0.32,0.01
commentarymagazine.com,179370,334580,57,1.43,78.38,31.9,10.27,39.55,12.84,5.44,0
commondreams.org,13322,5710000,89,1.9,76.04,34.59,2.43,31.36,30.99,0.53,0.1
conservativereview.com,124865,541150,50,1.42,84.06,47.02,18.24,18.16,16.1,0.45,0.02
countercurrents.org,291121,172020,66,1.59,80.89,26.89,1.55,56.79,13.87,0.9,0
counterpunch.org,43375,1610000,205,2.14,66.3,47.62,4.2,36.02,11.05,1.09,0.03
dailycaller.com,6093,12610000,151,2.04,59.93,46.53,20.86,11.2,19.96,1.39,0.07
dailykos.com,2861,23660000,326,2.5,49,73.96,2.46,10.86,7.19,5.26,0.28
dennismichaellynch.com,139671,449370,256,2.29,69.05,26.86,3.41,10.65,44.86,14,0.22
dissentmagazine.org,267517,198920,52,1.44,82.89,32.02,8.12,41.46,17.05,1.16,0.2
drudgereport.com,402,69740000,1437,11.62,45.79,91.44,0.8,4.3,1.32,2.13,0.01
ecowatch.com,28361,1940000,83,3.19,60.3,25.94,1.68,62.69,9,0.64,0.04
Emptywheel.net,195897,262320,216,2.36,62.07,71.32,7.3,8.8,11.65,0.86,0.07
filmsforaction.org,109547,558430,73,1.8,76.37,30.58,4.32,39.8,24.61,0.65,0.05
foreignpolicyjournal.com,974241,NaN,47,1.25,84.47,28.89,5.53,59.98,5.6,0,0
freedomworks.org,249712,223380,29,1.33,80.79,32.06,35.79,26.31,2.74,3.1,0
guardianlv.com,594275,73950,13,1.16,90.09,14.68,4.34,73.15,6.79,1.04,0
heritage.org,35388,2130000,98,1.68,72.62,35.56,3.22,54.77,4.91,1.5,0.05
ijr.com,193500,328860,55,1.28,82.23,36.32,6.47,11.64,42.73,2.85,0
jacobinmag.com,37615,2150000,81,1.49,78.59,35.85,4.24,35.12,23.69,0.9,0.2
judicialwatch.org,40920,1840000,66,1.63,69.84,56.81,9.57,7.42,21.91,3.39,0.89
mintpressnews.com,144133,438180,65,1.45,79.75,42.9,6.55,24.97,25.16,0.37,0.05
mrc.org,355411,101910,94,2.59,76.5,47.69,6.03,44.81,1.47,0,0
nakedcapitalism.com,83521,786500,252,2.43,46.21,65.36,8.16,14.29,10.74,1.32,0.13
nationalreview.com,5163,14630000,106,1.85,63.97,34.91,15.7,34.87,13.61,0.87,0.03
oann.com,17384,4790000,148,1.93,62.04,71.8,4.29,14.65,7.31,1.94,0.02
observer.com,33435,2450000,43,1.37,85.75,15.83,4.79,72.44,6.6,0.2,0.15
pjmedia.com,6842,10960000,945,3.12,54.48,63.04,14.61,5.31,14.44,2.58,0.03
rawstory.com,2789,21540000,598,4.24,48.87,50.6,5.74,14.39,25.49,3.64,0.15
redstate.com,10138,12380000,170,2,64.36,54.27,23.23,10.09,11.87,0.5,0.05
ronpaulinstitute.org,155429,412080,47,1.35,82.45,51.49,5.57,8.8,33.86,0.28,0
ruptly.tv,96109,495470,340,3.82,50.62,58.8,4.22,29.59,5.8,1.6,0
theblaze.com,6434,12170000,151,2.03,61.19,60.6,6.21,11.55,18.74,2.71,0.21
thedailybeast.com,1581,41490000,92,1.86,70.81,31.13,12.66,38.75,16.12,1.29,0.06
theintercept.com,6514,11910000,69,1.78,73.83,35.79,7.35,33.47,22.27,0.96,0.15
thinkprogress.org,201176,303800,39,1.28,83.6,29.72,6.73,59.85,3.01,0.51,0.19
TomWoods.com,640743,53810,64,2.08,59.87,67.44,5.06,21.25,6.25,0,0
washingtonexaminer.com,4163,19160000,68,1.58,77.04,22.41,21.25,42.25,13.15,0.91,0.03
yellowhammernews.com,164403,228060,111,3.83,58.28,34.56,2.57,35.47,27.05,0.36,0
christianpost.com,23664,3390000,76,1.62,75.93,27.5,3.93,55.91,12.02,0.59,0.05
consortiumnews.com,158219,382180,70,1.56,76.21,50.04,7.28,19.46,22.74,0.48,0
nutritionfacts.org,52003,1250000,135,2.14,66.66,61.65,1.49,29.05,7.2,0.61,0.01
express.co.uk,384,139770000,114,1.95,63.85,17.35,1.66,75.92,4.51,0.26,0.3
loanpride.com,887140,10850,245,10.55,2.64,5.21,10.5,3.71,0,8.22,72.36
pollhype.com,886739,NaN,163,16.81,46.29,29.48,1.53,0,68.99,0,0
betootaadvocate.com,135355,430080,58,1.81,73.59,22.25,1.81,12.54,62.81,0.27,0.32
burrardstreetjournal.com,1027272,NaN,5,1.07,92.29,21.29,6.56,37.5,34.64,0,0
chaser.com.au,179423,367560,37,1.2,92.04,21.76,4.1,8.37,65.6,0.17,0
clickhole.com,198623,195480,83,3.23,68.68,39.28,3.04,36.66,16.19,0.4,4.43
dailysnark.com,84379,943760,28,1.14,91.21,5.35,1.45,4.08,89.12,0,0
dailysquib.co.uk,559299,60060,30,2.07,55.67,14.6,4.44,74.3,4.9,1.75,0
der-postillon.com,17223,7420000,66,1.77,75.49,53.76,4.78,9.66,30.93,0.8,0.07
disclose.tv,40241,1510000,171,2.83,62.03,49.37,3.39,17.37,29.06,0.82,0
elmundotoday.com,33948,2200000,63,1.72,75.77,41.94,14.78,23.04,19.93,0.31,0
gomerblog.com,284797,168330,67,1.66,77.65,26.72,5.37,25.92,41.64,0.1,0.25
huzlers.com,378618,111870,26,1.75,80.62,23.16,1.3,66.54,8.74,0.25,0
newsthump.com,83992,743880,110,2,73.88,37.23,2.39,10.57,49.24,0.57,0
newyorker.com/humor,3091,24080000,90,1.71,72.04,38.55,5.65,34.65,17.23,3.56,0.36
reductress.com,92476,650890,44,1.9,75.24,26.05,2.29,12.39,58.59,0.56,0.12
speld.nl,67782,884220,92,2.33,61.19,38.29,2.02,11.4,48.19,0.11,0
thebeaverton.com,152988,395320,36,1.53,73.93,26.87,1.14,9.44,61.12,1.41,0.02
thedailymash.co.uk,40801,1740000,116,2.05,67.83,37.51,2.08,10.08,49.5,0.84,0
thedailywtf.com,211587,170500,184,3.77,53.65,55.95,8.83,19.02,15.52,0.68,0
thehardtimes.net,57218,2710000,39,2.32,12.34,23.87,1.67,12.55,61.56,0.13,0.23
theonion.com,11467,5520000,95,2.76,61.46,42.03,5.92,13.95,36.32,1.69,0.09
thepoke.co.uk,36605,1820000,109,2.33,72.69,19.07,2.17,21.13,56.95,0.62,0.05
theshovel.com.au,280242,184280,25,1.44,86.33,43.31,3.31,10.2,41.65,1.53,0
thespoof.com,733901,NaN,32,1.92,80.59,28.47,0.3,68.4,2.83,0,0
waterfordwhispersnews.com,124270,444470,73,2.03,67.47,22,2.18,24.57,50.26,0.99,0
worldnewsdailyreport.com,39081,2000000,41,1.46,82.87,24.01,6.27,21.31,45.24,0.24,2.93
www.rt.com,393,144920000,125,1.91,71.38,48.65,27.85,11.22,10.88,1.33,0.07
ahtribune.com,373950,125300,47,1.47,79.21,30.59,23.44,19.63,25.3,1.04,0
allnewspipeline.com,147240,462450,86,1.35,82.36,35.62,54.82,4.27,3.92,1.37,0
anonews.co,1247143,NaN,40,1.57,78.77,55.07,0,12.01,32.92,0,0
anonhq.com,212604,268010,44,1.41,83.47,25.7,0.98,10.36,62.3,0.59,0.07
awm.com,68233,1180000,140,1.4,78.21,3.27,0.5,0.1,95.36,0,0.76
blackagendareport.com,296805,160020,68,1.97,78.25,61.03,1.77,19.26,17.7,0.24,0
breakpoint.org,427846,104320,80,1.55,67.93,76.02,3.43,7.45,4.1,9,0
CNSNews.com,32045,2660000,48,1.36,85.01,30.73,22.08,22.35,24.43,0.4,0
coasttocoastam.com,28722,2560000,128,2.13,61.84,72.84,1.13,17.22,6.04,2.71,0.06
Newsmax.com,6544,11580000,160,2.12,58.06,79.95,5.61,8.78,4.12,1.12,0.42
SovereignMan.com,207776,253340,86,1.68,73.42,28.36,14.17,51.34,3.02,3.11,0
theduran.com,181676,309770,86,1.65,69.5,48.6,3.81,11.78,35.17,0.64,0
thefreethoughtproject.com,89465,724490,58,1.67,82.95,22.65,7.23,10.47,58.76,0.17,0.72
theinformedamerican.net,474497,87650,73,1.53,74.34,98.11,0.18,0,1.56,0.11,0.05
thelibertymill.com,537664,105720,223,1.66,65.64,97.35,0,0.79,1.86,0,0
WallStreetOnParade.com,354111,129789.99999999999,87,1.63,73.85,60.01,14.73,16.23,8.35,0.68,0
weaselzippers.us,58418,1710000,187,1.67,72.28,89.44,5.9,2.48,1.56,0.61,0.01
wikileaks.org,17740,2510000,211,5.35,51.95,24.86,11.58,45.8,17.32,0.43,0.01
WolfStreet.com,68418,1090000,81,1.57,72.67,73.39,6.59,17.06,2.61,0.35,0
